name;fuji astia-like (hires)
description;fuji astia-like colorchecker (49 patches)
num_gray;24
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
H17;46.875179290771484;39.39813232421875;19.653886795043945;63.785865783691406;47.655521392822266;21.267436981201172
H18;53.787200927734375;-29.393821716308594;22.91053581237793;70.316062927246094;-40.652336120605469;33.509220123291016
H19;33.781211853027344;18.032073974609375;-52.165317535400391;56.150863647460938;11.985898017883301;-67.970893859863281
H20;62.52655029296875;3.2327473163604736;26.539575576782227;78.423576354980469;2.7735233306884766;30.224454879760742
H21;56.251922607421875;2.0139515399932861;6.2310576438903809;73.209007263183594;1.6689598560333252;7.2210311889648438
H22;61.176231384277344;-4.0263833999633789;33.219303131103516;76.344802856445312;-4.2487978935241699;42.521572113037109
I01;20.018764495849609;3.1858682632446289;-13.136750221252441;20.973419189453125;5.8375744819641113;-27.32154655456543
I02;19.612289428710938;4.2137203216552734;-23.254055023193359;24.122634887695312;11.507839202880859;-45.603309631347656
I03;19.383171081542969;5.3099246025085449;-33.156913757324219;28.924407958984375;17.612590789794922;-60.307167053222656
I04;18.566799163818359;8.2317295074462891;-50.834102630615234;37.261039733886719;27.07280158996582;-78.987815856933594
I05;37.428867340087891;3.3496320247650146;-11.63613224029541;53.259292602539062;4.2788686752319336;-21.045028686523438
I06;37.505260467529297;3.736644983291626;-20.106929779052734;55.146171569824219;3.4819543361663818;-33.306156158447266
I07;37.249046325683594;4.410430908203125;-28.325616836547852;56.630950927734375;2.267688512802124;-43.387889862060547
I08;36.028316497802734;6.2504558563232422;-49.763877868652344;60.793426513671875;-3.6911666393280029;-60.899604797363281
I09;60.078201293945312;2.3746788501739502;-9.2574234008789062;80.125999450683594;1.317143440246582;-8.9301700592041016
I10;60.11077880859375;2.5352835655212402;-12.986146926879883;80.645980834960938;0.65013766288757324;-12.485098838806152
I11;59.751693725585938;3.4056007862091064;-18.120824813842773;80.601509094238281;1.51863694190979;-18.747901916503906
I12;59.683464050292969;3.8595199584960938;-27.440071105957031;81.260002136230469;0.73829293251037598;-27.403783798217773
I13;56.724411010742188;-23.979305267333984;-33.682846069335938;79.483146667480469;-35.547317504882812;-31.778167724609375
I14;43.998027801513672;54.185955047607422;-33.290435791015625;67.868125915527344;51.460414886474609;-38.907230377197266
I15;70.605621337890625;4.4461784362792969;61.495315551757812;86.339645385742188;2.6860237121582031;65.067169189453125
I16;25.610080718994141;2.7242004871368408;-3.1053900718688965;30.971164703369141;5.3330211639404297;-6.4369258880615234
I17;42.670692443847656;43.729751586914062;23.177051544189453;58.7755126953125;57.385208129882812;27.258634567260742
I18;49.453605651855469;-31.78587532043457;25.616901397705078;65.7987060546875;-47.910480499267578;41.5367431640625
